,pk_cid,propensity_score,propensity_segment
405801,1535111,0.16321154,Low
405802,1535112,0.17706934,Low
405803,1535113,0.92785907,Top
405804,1535115,0.9293911,Top
405805,1535116,0.8682487,Top
405806,1535120,0.11748182,Low
405807,1535121,0.20568311,Low
405808,1535122,0.9043708,Top
405809,1535123,0.3696154,Low
405810,1535124,0.84244347,High
405811,1535125,0.19491108,Low
405812,1535126,0.8898447,Top
405813,1535127,0.39457837,Low
405814,1535128,0.65501785,Medium
405815,1535129,0.86347896,Top
405816,1535131,0.947694,Top
405817,1535132,0.95013654,Top
405818,1535133,0.41996965,Mid-Low
405819,1535134,0.66402656,Medium
405820,1535135,0.89965737,Top
405821,1535136,0.824834,High
405822,1535137,0.6785701,Medium
405823,1535139,0.90033,Top
405824,1535140,0.86594784,Top
405825,1535141,0.9152667,Top
405826,1535143,0.9206015,Top
405827,1535144,0.52366805,Medium
405828,1535145,0.7542704,High
405829,1535146,0.9206489,Top
405830,1535147,0.765362,High
405831,1535149,0.7287155,High
405832,1535150,0.60722005,Medium
405833,1535151,0.25968796,Low
405834,1535152,0.7851101,High
405835,1535153,0.074814424,Low
405836,1535156,0.5235894,Medium
405837,1535157,0.9265403,Top
405838,1535158,0.917154,Top
405839,1535159,0.09622583,Low
405840,1535161,0.18147035,Low
405841,1535162,0.9323316,Top
405842,1535163,0.92673534,Top
405843,1535164,0.81875294,High
405844,1535166,0.14871691,Low
405845,1535168,0.9541994,Top
405846,1535169,0.76699376,High
405847,1535170,0.8247104,High
405848,1535171,0.7788803,High
405849,1535172,0.096768625,Low
405850,1535173,0.65498173,Medium
405851,1535174,0.92685413,Top
405852,1535175,0.5826437,Medium
405853,1535176,0.70325005,High
405854,1535177,0.49316916,Mid-Low
405855,1535179,0.26678666,Low
405856,1535180,0.8895345,Top
405857,1535183,0.9672307,Top
405858,1535186,0.43509188,Mid-Low
405859,1535187,0.78650016,High
405860,1535189,0.121390246,Low
405861,1535190,0.45111772,Mid-Low
405862,1535191,0.2041035,Low
405863,1535192,0.914147,Top
405864,1535193,0.8698139,Top
405865,1535194,0.8811361,Top
405866,1535196,0.14344677,Low
405867,1535198,0.6626024,Medium
405868,1535199,0.92499036,Top
405869,1535200,0.8985735,Top
405870,1535202,0.7630092,High
405871,1535203,0.19823802,Low
405872,1535204,0.92814654,Top
405873,1535207,0.93334115,Top
405874,1535208,0.9737757,Top
405875,1535210,0.9153347,Top
405876,1535211,0.9369639,Top
405877,1535212,0.8170516,High
405878,1535213,0.6886697,Medium
405879,1535214,0.33356205,Low
405880,1535215,0.8475707,High
405881,1535216,0.9148833,Top
405882,1535217,0.94152623,Top
405883,1535218,0.7906693,High
405884,1535219,0.15097435,Low
405885,1535222,0.85875434,Top
405886,1535223,0.4778555,Mid-Low
405887,1535224,0.31582907,Low
405888,1535226,0.89037883,Top
405889,1535228,0.29818398,Low
405890,1535230,0.09214359,Low
405891,1535231,0.719992,High
405892,1535232,0.35761243,Low
405893,1535233,0.16319264,Low
405894,1535235,0.88006777,Top
405895,1535236,0.82462746,High
405896,1535237,0.11632775,Low
405897,1535238,0.6310556,Medium
405898,1535239,0.76233923,High
405899,1535240,0.84411466,High
405900,1535241,0.85065085,Top
405901,1535242,0.935407,Top
405902,1535244,0.4166838,Mid-Low
405903,1535245,0.8838704,Top
405904,1535247,0.8533566,Top
405905,1535248,0.45166296,Mid-Low
405906,1535249,0.8569472,Top
405907,1535250,0.08442133,Low
405908,1535251,0.883846,Top
405909,1535252,0.16084486,Low
405910,1535253,0.26538742,Low
405911,1535254,0.45759705,Mid-Low
405912,1535255,0.8708373,Top
405913,1535256,0.6683216,Medium
405914,1535257,0.31634474,Low
405915,1535259,0.12078176,Low
405916,1535260,0.52865916,Medium
405917,1535261,0.30021128,Low
405918,1535262,0.77356035,High
405919,1535263,0.7640533,High
405920,1535265,0.6649969,Medium
405921,1535266,0.75595653,High
405922,1535268,0.9073949,Top
405923,1535269,0.43154225,Mid-Low
405924,1535270,0.30084035,Low
405925,1535271,0.09383006,Low
405926,1535272,0.27103895,Low
405927,1535273,0.90297365,Top
405928,1535274,0.78594315,High
405929,1535275,0.85071933,Top
405930,1535276,0.93520457,Top
405931,1535278,0.77231854,High
405932,1535279,0.09885887,Low
405933,1535280,0.8360665,High
405934,1535281,0.25875378,Low
405935,1535282,0.6785308,Medium
405936,1535283,0.786667,High
405937,1535284,0.719992,High
405938,1535286,0.6438398,Medium
405939,1535290,0.88006777,Top
405940,1535291,0.22363509,Low
405941,1535292,0.4726839,Mid-Low
405942,1535293,0.7602916,High
405943,1535294,0.86579794,Top
405944,1535295,0.7869663,High
405945,1535297,0.11407319,Low
405946,1535298,0.8908783,Top
405947,1535299,0.16263469,Low
405948,1535300,0.80053306,High
405949,1535301,0.79932517,High
405950,1535303,0.29437897,Low
405951,1535304,0.20920652,Low
405952,1535305,0.9598486,Top
405953,1535306,0.5363645,Medium
405954,1535307,0.8294779,High
405955,1535309,0.16008183,Low
405956,1535310,0.78639466,High
405957,1535311,0.8559757,Top
405958,1535312,0.80221444,High
405959,1535313,0.2948649,Low
405960,1535314,0.063393265,Low
405961,1535315,0.8270942,High
405962,1535317,0.38221803,Low
405963,1535318,0.6792892,Medium
405964,1535320,0.4424318,Mid-Low
405965,1535321,0.3379067,Low
405966,1535322,0.518695,Medium
405967,1535323,0.14080845,Low
405968,1535324,0.90351343,Top
405969,1535328,0.7721906,High
405970,1535329,0.9282479,Top
405971,1535333,0.8387848,High
405972,1535335,0.8410985,High
405973,1535337,0.59751964,Medium
405974,1535338,0.076892614,Low
405975,1535339,0.83300775,High
405976,1535340,0.11983411,Low
405977,1535341,0.23497012,Low
405978,1535342,0.875244,Top
405979,1535343,0.47514442,Mid-Low
405980,1535344,0.8289163,High
405981,1535345,0.92365664,Top
405982,1535346,0.8243617,High
405983,1535347,0.8378381,High
405984,1535348,0.7228762,High
405985,1535349,0.33991957,Low
405986,1535350,0.8708196,Top
405987,1535351,0.8145757,High
405988,1535352,0.9336105,Top
405989,1535353,0.78483033,High
405990,1535354,0.7286267,High
405991,1535355,0.35591015,Low
405992,1535356,0.31997755,Low
405993,1535357,0.09544948,Low
405994,1535358,0.75417477,High
405995,1535360,0.6897181,Medium
405996,1535361,0.87022376,Top
405997,1535362,0.8560323,Top
405998,1535363,0.83662766,High
405999,1535364,0.50587916,Medium
406000,1535365,0.91385466,Top
406001,1535366,0.34933552,Low
406002,1535367,0.90052533,Top
406003,1535368,0.6312603,Medium
406004,1535369,0.93005604,Top
406005,1535370,0.8061957,High
406006,1535371,0.30218336,Low
406007,1535372,0.7103666,High
406008,1535373,0.4070831,Mid-Low
406009,1535374,0.72021973,High
406010,1535375,0.74658215,High
406011,1535376,0.14629091,Low
406012,1535377,0.14844051,Low
406013,1535378,0.43868205,Mid-Low
406014,1535379,0.79441994,High
406015,1535380,0.018169845,Low
406016,1535381,0.083199106,Low
406017,1535382,0.8054106,High
406018,1535383,0.84230524,High
406019,1535384,0.1668763,Low
406020,1535385,0.7416361,High
406021,1535386,0.08208248,Low
406022,1535387,0.21540575,Low
406023,1535388,0.4812215,Mid-Low
406024,1535390,0.7061414,High
406025,1535391,0.29813972,Low
406026,1535392,0.88693553,Top
406027,1535393,0.40379485,Mid-Low
406028,1535394,0.2067204,Low
406029,1535396,0.81846786,High
406030,1535397,0.116005674,Low
406031,1535398,0.112014405,Low
406032,1535399,0.83099073,High
406033,1535400,0.37457818,Low
406034,1535401,0.8516169,Top
406035,1535402,0.886599,Top
406036,1535404,0.06916997,Low
406037,1535405,0.8205758,High
406038,1535407,0.08513428,Low
406039,1535408,0.08563482,Low
406040,1535409,0.13415754,Low
406041,1535410,0.17166623,Low
406042,1535411,0.6327057,Medium
406043,1535414,0.24822092,Low
406044,1535415,0.58939755,Medium
406045,1535417,0.6005373,Medium
406046,1535418,0.07357153,Low
406047,1535419,0.75081646,High
406048,1535420,0.1547072,Low
406049,1535421,0.9442875,Top
406050,1535422,0.12900545,Low
406051,1535423,0.5877343,Medium
406052,1535425,0.08863664,Low
406053,1535426,0.88932717,Top
406054,1535427,0.20602341,Low
406055,1535429,0.816347,High
406056,1535431,0.8961515,Top
406057,1535432,0.45048928,Mid-Low
406058,1535433,0.4312651,Mid-Low
406059,1535435,0.806048,High
406060,1535436,0.8319201,High
406061,1535437,0.039957706,Low
406062,1535438,0.0975892,Low
406063,1535439,0.1179474,Low
406064,1535440,0.6751667,Medium
406065,1535441,0.7386368,High
406066,1535442,0.11709691,Low
406067,1535443,0.75763416,High
406068,1535444,0.84375477,High
406069,1535445,0.90269625,Top
406070,1535446,0.8289163,High
406071,1535447,0.77231854,High
406072,1535448,0.79228926,High
406073,1535449,0.81521356,High
406074,1535450,0.8887641,Top
406075,1535454,0.16217074,Low
406076,1535455,0.23696418,Low
406077,1535456,0.3771388,Low
406078,1535458,0.9028165,Top
406079,1535459,0.16013762,Low
406080,1535460,0.3771388,Low
406081,1535461,0.9113077,Top
406082,1535462,0.65457606,Medium
406083,1535463,0.87413985,Top
406084,1535464,0.5333885,Medium
406085,1535466,0.43029386,Mid-Low
406086,1535470,0.12042586,Low
406087,1535471,0.15822646,Low
406088,1535473,0.3577611,Low
406089,1535474,0.15721148,Low
406090,1535475,0.82634634,High
406091,1535476,0.20704634,Low
406092,1535477,0.83087033,High
406093,1535479,0.9499308,Top
406094,1535480,0.8602525,Top
406095,1535481,0.50398916,Medium
406096,1535483,0.80154204,High
406097,1535484,0.76699376,High
406098,1535485,0.24333386,Low
406099,1535486,0.8653051,Top
406100,1535488,0.85773015,Top
406101,1535489,0.89119154,Top
406102,1535490,0.9143059,Top
406103,1535491,0.678337,Medium
406104,1535492,0.4553997,Mid-Low
406105,1535493,0.21728446,Low
406106,1535494,0.8550503,Top
406107,1535495,0.26572156,Low
406108,1535496,0.6633484,Medium
406109,1535498,0.53430814,Medium
406110,1535499,0.3700292,Low
406111,1535500,0.1309906,Low
406112,1535501,0.824834,High
406113,1535503,0.6442643,Medium
406114,1535504,0.945743,Top
406115,1535506,0.85065085,Top
406116,1535507,0.94392973,Top
406117,1535508,0.9196405,Top
406118,1535509,0.07471409,Low
406119,1535510,0.28704405,Low
406120,1535511,0.9482891,Top
406121,1535513,0.8908783,Top
406122,1535514,0.1559228,Low
406123,1535515,0.97011805,Top
406124,1535516,0.8061957,High
406125,1535517,0.47082996,Mid-Low
406126,1535518,0.75410056,High
406127,1535519,0.13566154,Low
406128,1535521,0.2070086,Low
406129,1535522,0.09024944,Low
406130,1535523,0.1179474,Low
406131,1535524,0.7855851,High
406132,1535525,0.790239,High
406133,1535526,0.8752424,Top
406134,1535527,0.90041447,Top
406135,1535528,0.18393819,Low
406136,1535529,0.85746276,Top
406137,1535532,0.37940684,Low
406138,1535533,0.47056744,Mid-Low
406139,1535534,0.84230524,High
406140,1535535,0.7069481,High
406141,1535536,0.88684076,Top
406142,1535538,0.7998552,High
406143,1535541,0.23586307,Low
406144,1535542,0.07110294,Low
406145,1535543,0.14555785,Low
406146,1535544,0.47514442,Mid-Low
406147,1535545,0.79125035,High
406148,1535546,0.8664598,Top
406149,1535548,0.5742332,Medium
406150,1535549,0.91242766,Top
406151,1535551,0.25845408,Low
406152,1535552,0.60854083,Medium
406153,1535553,0.29001623,Low
406154,1535554,0.25845408,Low
406155,1535555,0.80799824,High
406156,1535556,0.33287913,Low
406157,1535558,0.23486802,Low
406158,1535560,0.86578447,Top
406159,1535561,0.7416361,High
406160,1535562,0.79569995,High
406161,1535563,0.094077334,Low
406162,1535564,0.9665083,Top
406163,1535566,0.5174305,Medium
406164,1535567,0.24383223,Low
406165,1535568,0.38282406,Low
406166,1535569,0.31222156,Low
406167,1535570,0.90504766,Top
406168,1535571,0.911099,Top
406169,1535572,0.10995799,Low
406170,1535573,0.76300085,High
406171,1535574,0.6360438,Medium
406172,1535575,0.2006104,Low
406173,1535576,0.41546544,Mid-Low
406174,1535577,0.7855851,High
406175,1535578,0.7629981,High
406176,1535579,0.8413218,High
406177,1535580,0.7726022,High
406178,1535582,0.7602612,High
406179,1535584,0.7681711,High
406180,1535586,0.93928534,Top
406181,1535587,0.29106075,Low
406182,1535588,0.3107404,Low
406183,1535589,0.55328584,Medium
406184,1535591,0.90138465,Top
406185,1535592,0.14371593,Low
406186,1535593,0.42987758,Mid-Low
406187,1535594,0.72721386,High
406188,1535595,0.8812222,Top
406189,1535597,0.9295048,Top
406190,1535598,0.7070581,High
406191,1535599,0.11326616,Low
406192,1535600,0.7724384,High
406193,1535604,0.31835923,Low
406194,1535606,0.4231709,Mid-Low
406195,1535607,0.24183509,Low
406196,1535608,0.24188934,Low
406197,1535609,0.92053854,Top
406198,1535610,0.76877016,High
406199,1535612,0.37852418,Low
406200,1535613,0.47008413,Mid-Low
406201,1535616,0.9265036,Top
406202,1535617,0.921937,Top
406203,1535618,0.29221714,Low
406204,1535619,0.8537323,Top
406205,1535620,0.08825706,Low
406206,1535621,0.9108169,Top
406207,1535622,0.9080848,Top
406208,1535623,0.91472536,Top
406209,1535624,0.89197224,Top
406210,1535625,0.81045884,High
406211,1535626,0.79543096,High
406212,1535627,0.7460146,High
406213,1535628,0.9296966,Top
406214,1535629,0.42193916,Mid-Low
406215,1535631,0.1306075,Low
406216,1535632,0.8900828,Top
406217,1535633,0.90369016,Top
406218,1535634,0.5309913,Medium
406219,1535635,0.8724406,Top
406220,1535637,0.83825153,High
406221,1535639,0.8459725,High
406222,1535640,0.17182396,Low
406223,1535642,0.90033,Top
406224,1535643,0.87097055,Top
406225,1535645,0.13320163,Low
406226,1535646,0.79923886,High
406227,1535647,0.92087334,Top
406228,1535649,0.1839639,Low
406229,1535650,0.7915097,High
406230,1535651,0.15262987,Low
406231,1535652,0.8715847,Top
406232,1535653,0.45259982,Mid-Low
406233,1535654,0.7257932,High
406234,1535655,0.8806113,Top
406235,1535656,0.6838244,Medium
406236,1535658,0.6922926,Medium
406237,1535660,0.23905794,Low
406238,1535661,0.9271219,Top
406239,1535662,0.78913647,High
406240,1535663,0.953514,Top
406241,1535664,0.1306075,Low
406242,1535665,0.62150836,Medium
406243,1535666,0.84230524,High
406244,1535667,0.13765578,Low
406245,1535668,0.77231854,High
406246,1535669,0.16620298,Low
406247,1535670,0.30335277,Low
406248,1535671,0.2059804,Low
406249,1535673,0.813215,High
406250,1535674,0.8979529,Top
406251,1535676,0.880132,Top
406252,1535677,0.95639867,Top
406253,1535679,0.20107852,Low
406254,1535680,0.7441768,High
406255,1535681,0.17455776,Low
406256,1535682,0.8536197,Top
406257,1535683,0.87532693,Top
406258,1535684,0.6936669,Medium
406259,1535685,0.8270077,High
406260,1535686,0.17097753,Low
406261,1535687,0.8630728,Top
406262,1535688,0.12224007,Low
406263,1535689,0.94113624,Top
406264,1535690,0.9220363,Top
406265,1535691,0.6734638,Medium
406266,1535692,0.81336963,High
406267,1535693,0.85577345,Top
406268,1535694,0.78650016,High
406269,1535695,0.8056571,High
406270,1535696,0.12042571,Low
406271,1535697,0.95186216,Top
406272,1535698,0.43689352,Mid-Low
406273,1535700,0.91770655,Top
406274,1535701,0.617019,Medium
406275,1535702,0.5742332,Medium
406276,1535703,0.8922652,Top
406277,1535704,0.90390277,Top
406278,1535707,0.12520653,Low
406279,1535708,0.42605513,Mid-Low
406280,1535709,0.76076114,High
406281,1535710,0.8134238,High
406282,1535711,0.33193338,Low
406283,1535712,0.81802344,High
406284,1535713,0.5891101,Medium
406285,1535714,0.57000387,Medium
406286,1535715,0.3019966,Low
406287,1535716,0.457484,Mid-Low
406288,1535717,0.89964527,Top
406289,1535718,0.83159435,High
406290,1535719,0.27697834,Low
406291,1535720,0.88121676,Top
406292,1535721,0.9187206,Top
406293,1535722,0.34274295,Low
406294,1535723,0.891826,Top
406295,1535726,0.83650553,High
406296,1535727,0.3606329,Low
406297,1535728,0.7724384,High
406298,1535729,0.8193483,High
406299,1535730,0.10506121,Low
406300,1535731,0.33481908,Low
406301,1535732,0.85522443,Top
406302,1535733,0.4074775,Mid-Low
406303,1535734,0.8438174,High
406304,1535735,0.89763564,Top
406305,1535736,0.13069028,Low
406306,1535739,0.4535458,Mid-Low
406307,1535740,0.7936188,High
406308,1535741,0.81484014,High
406309,1535743,0.8289022,High
406310,1535744,0.11987011,Low
406311,1535745,0.27570012,Low
406312,1535746,0.73230624,High
406313,1535748,0.16180609,Low
406314,1535749,0.87912786,Top
406315,1535750,0.13566154,Low
406316,1535751,0.29580888,Low
406317,1535752,0.12788484,Low
406318,1535753,0.87842435,Top
406319,1535754,0.3192408,Low
406320,1535755,0.8961515,Top
406321,1535756,0.87535506,Top
406322,1535757,0.1823269,Low
406323,1535758,0.80206925,High
406324,1535759,0.42201397,Mid-Low
406325,1535760,0.23195125,Low
406326,1535761,0.76677376,High
406327,1535763,0.7869174,High
406328,1535764,0.12793969,Low
406329,1535765,0.8417294,High
406330,1535766,0.77844304,High
406331,1535767,0.88483834,Top
406332,1535769,0.7191846,High
406333,1535770,0.72547233,High
406334,1535771,0.5677965,Medium
406335,1535772,0.28961757,Low
406336,1535773,0.30335277,Low
406337,1535775,0.4099937,Mid-Low
406338,1535776,0.719992,High
406339,1535777,0.80193275,High
406340,1535779,0.9077072,Top
406341,1535782,0.8789972,Top
406342,1535783,0.80762094,High
406343,1535784,0.9134355,Top
406344,1535785,0.64093804,Medium
406345,1535786,0.1179474,Low
406346,1535787,0.927381,Top
406347,1535788,0.83473307,High
406348,1535790,0.91466314,Top
406349,1535791,0.7112836,High
406350,1535792,0.6847919,Medium
406351,1535793,0.7270867,High
406352,1535794,0.24616443,Low
406353,1535795,0.89485645,Top
406354,1535796,0.38474622,Low
406355,1535798,0.7176313,High
406356,1535799,0.48194164,Mid-Low
406357,1535802,0.58953685,Medium
406358,1535803,0.7515176,High
406359,1535804,0.57203895,Medium
406360,1535805,0.78298014,High
406361,1535806,0.87191635,Top
406362,1535807,0.9193907,Top
406363,1535809,0.9077072,Top
406364,1535810,0.09672463,Low
406365,1535811,0.7602612,High
406366,1535813,0.49940953,Mid-Low
406367,1535815,0.46194556,Mid-Low
406368,1535816,0.94772685,Top
406369,1535818,0.8001765,High
406370,1535819,0.30113903,Low
406371,1535820,0.6968796,Medium
406372,1535821,0.797715,High
406373,1535823,0.5050299,Medium
406374,1535824,0.29317984,Low
406375,1535825,0.45166296,Mid-Low
406376,1535826,0.7746904,High
406377,1535828,0.24373795,Low
406378,1535829,0.8204052,High
406379,1535830,0.80469465,High
406380,1535831,0.66457134,Medium
406381,1535832,0.88152903,Top
406382,1535833,0.54099226,Medium
406383,1535834,0.26572156,Low
406384,1535835,0.77504,High
406385,1535836,0.948258,Top
406386,1535837,0.63734376,Medium
406387,1535838,0.9225011,Top
406388,1535839,0.9078048,Top
406389,1535841,0.93390113,Top
406390,1535843,0.20687684,Low
406391,1535844,0.5006861,Medium
406392,1535845,0.5216445,Medium
406393,1535846,0.9112154,Top
406394,1535847,0.9722879,Top
406395,1535849,0.78260374,High
406396,1535852,0.89780146,Top
406397,1535853,0.20505545,Low
406398,1535854,0.24661125,Low
406399,1535855,0.8641588,Top
406400,1535856,0.8979529,Top
406401,1535857,0.35158494,Low
406402,1535858,0.85934246,Top
406403,1535859,0.33349124,Low
406404,1535861,0.6631766,Medium
406405,1535862,0.7008499,High
406406,1535863,0.7972907,High
406407,1535864,0.15540007,Low
406408,1535865,0.30113903,Low
406409,1535866,0.76207656,High
406410,1535867,0.8170516,High
406411,1535868,0.63178676,Medium
406412,1535869,0.92604065,Top
406413,1535870,0.20602341,Low
406414,1535872,0.13628434,Low
406415,1535873,0.29106075,Low
406416,1535876,0.6646386,Medium
406417,1535877,0.6942966,Medium
406418,1535878,0.8151502,High
