,pk_cid,credit_card,debit_card,have_paymentcards_products,propensity_score,propensity_segment
274964,1393527,0,0,0,0.0021180564,Low
274965,1393528,0,0,0,0.0010937544,Low
274966,1393529,0,0,0,0.0001196036,Low
274967,1393530,0,0,0,0.00027886164,Low
274968,1393533,0,0,0,0.0031912937,Low
274969,1393535,0,0,0,0.0014069551,Low
274970,1393539,0,0,0,0.0003375555,Low
274971,1393542,0,0,0,0.0024611661,Low
274972,1393543,0,0,0,0.0019065231,Low
274973,1393544,0,0,0,0.0014840545,Low
274974,1393551,0,0,0,0.0003874521,Low
274975,1393552,0,0,0,0.00016370647,Low
274976,1393553,0,0,0,0.0001230733,Low
274977,1393554,0,0,0,0.003461543,Low
274978,1393558,0,0,0,0.00020030815,Low
274979,1393560,0,0,0,0.0011486954,Low
274980,1393565,0,0,0,0.0007186743,Low
274981,1393566,0,0,0,0.0002026868,Low
274982,1393567,0,0,0,0.0021643683,Low
274983,1393571,0,0,0,0.0029284412,Low
274984,1393572,0,0,0,0.002590845,Low
274985,1393574,0,0,0,0.00014245114,Low
274986,1393575,0,0,0,0.00014245114,Low
274987,1393577,0,0,0,0.00018129584,Low
274988,1393578,0,0,0,0.0001249068,Low
274989,1393580,0,0,0,0.0005261881,Low
274990,1393583,0,0,0,0.008979634,Low
274991,1393589,0,0,0,0.0012475217,Low
274992,1393592,0,0,0,0.00016942756,Low
274993,1393597,0,0,0,0.0013430427,Low
274994,1393598,0,0,0,0.00050071586,Low
274995,1393600,0,0,0,0.0001577076,Low
274996,1393601,0,0,0,0.0005289307,Low
274997,1393604,0,0,0,0.0005196252,Low
274998,1393605,0,0,0,0.0008520992,Low
274999,1393607,0,0,0,0.00038922764,Low
275000,1393608,0,0,0,0.0004079984,Low
275001,1393609,0,0,0,0.0010481512,Low
275002,1393610,0,0,0,0.00031163503,Low
275003,1393613,0,0,0,0.00027172448,Low
275004,1393615,0,0,0,0.00022043227,Low
275005,1393617,0,0,0,0.00022871156,Low
275006,1393618,0,0,0,0.000734701,Low
275007,1393619,0,0,0,0.0006539072,Low
275008,1393620,0,0,0,5.5730798e-05,Low
275009,1393621,0,0,0,0.0004557245,Low
275010,1393622,0,0,0,0.00047351883,Low
275011,1393625,0,0,0,0.00028933957,Low
275012,1393626,0,0,0,0.0005239622,Low
275013,1393627,0,0,0,0.0018897842,Low
275014,1393630,0,0,0,0.00096634496,Low
275015,1393631,0,0,0,0.0026816693,Low
275016,1393632,0,0,0,0.00056057156,Low
275017,1393634,0,0,0,8.108555e-05,Low
275018,1393640,0,0,0,0.000545768,Low
275019,1393644,0,0,0,0.00049277145,Low
275020,1393647,0,0,0,0.0011138625,Low
275021,1393648,0,0,0,0.0010000565,Low
275022,1393653,0,0,0,0.00038332943,Low
275023,1393656,0,0,0,0.0061609577,Low
275024,1393657,0,0,0,0.0012161684,Low
275025,1393658,0,0,0,0.00019734904,Low
275026,1393662,0,0,0,6.317682e-05,Low
275027,1393664,0,0,0,0.0006535947,Low
275028,1393668,0,0,0,0.0024185346,Low
275029,1393671,0,0,0,0.0005301178,Low
275030,1393672,0,0,0,0.0011884748,Low
275031,1393673,0,0,0,0.0006276934,Low
275032,1393674,0,0,0,0.00023380076,Low
275033,1393676,0,0,0,0.00024660453,Low
275034,1393677,0,0,0,0.00017294385,Low
275035,1393678,0,0,0,0.0010717467,Low
275036,1393682,0,0,0,0.0017496087,Low
275037,1393683,0,0,0,0.00028352038,Low
275038,1393684,0,0,0,0.00016588227,Low
275039,1393687,0,0,0,0.003207125,Low
275040,1393688,0,0,0,0.00043728144,Low
275041,1393689,0,0,0,0.00045653453,Low
275042,1393690,0,0,0,0.0001010771,Low
275043,1393691,0,0,0,0.006371738,Low
275044,1393695,0,0,0,0.0028524282,Low
275045,1393696,0,0,0,0.0017798886,Low
275046,1393697,0,0,0,0.00082836166,Low
275047,1393699,0,0,0,0.00408382,Low
275048,1393701,0,0,0,0.0015699511,Low
275049,1393702,0,0,0,9.038815e-05,Low
275050,1393704,0,0,0,0.0009969017,Low
275051,1393707,0,0,0,0.00041897397,Low
275052,1393712,0,0,0,0.0012429038,Low
275053,1393716,0,0,0,0.00016862381,Low
275054,1393719,0,0,0,0.00021674793,Low
275055,1393720,0,0,0,0.00022141552,Low
275056,1393721,0,0,0,0.00024523522,Low
275057,1393722,0,0,0,0.00022065685,Low
275058,1393723,0,0,0,0.00031140633,Low
275059,1393724,0,0,0,0.001956598,Low
275060,1393725,0,0,0,0.0008084687,Low
275061,1393729,0,0,0,0.0010061552,Low
275062,1393730,0,0,0,0.0037178562,Low
275063,1393731,0,0,0,0.0009885851,Low
275064,1393732,0,0,0,0.00022631718,Low
275065,1393734,0,0,0,0.0002501479,Low
275066,1393735,0,0,0,0.0003660479,Low
275067,1393741,0,0,0,0.00021785681,Low
275068,1393743,0,0,0,0.00020633804,Low
275069,1393744,0,0,0,0.00015601092,Low
275070,1393746,0,0,0,0.0002874287,Low
275071,1393750,0,0,0,0.0033559755,Low
275072,1393751,0,0,0,0.0013372144,Low
275073,1393753,0,0,0,0.0001429144,Low
275074,1393754,0,0,0,0.0001816225,Low
275075,1393756,0,0,0,0.00015972434,Low
275076,1393762,0,0,0,0.0006692133,Low
275077,1393763,0,0,0,0.00030642856,Low
275078,1393770,0,0,0,0.00088056765,Low
275079,1393771,0,0,0,0.0045215045,Low
275080,1393773,0,0,0,0.0008094269,Low
275081,1393779,0,0,0,0.0010848343,Low
275082,1393780,0,0,0,0.0027651265,Low
275083,1393782,0,0,0,0.0011575194,Low
275084,1393788,0,0,0,0.0002682664,Low
275085,1393790,0,0,0,0.0010854929,Low
275086,1393791,0,0,0,0.0013990891,Low
275087,1393793,0,0,0,0.0002227608,Low
275088,1393795,0,0,0,0.0009302199,Low
275089,1393797,0,0,0,0.00045828274,Low
275090,1393798,0,0,0,0.00045864595,Low
275091,1393801,0,0,0,0.0009891089,Low
275092,1393805,0,0,0,0.00043120052,Low
275093,1393808,0,0,0,0.00022992767,Low
275094,1393810,0,0,0,0.00082920585,Low
275095,1393811,0,0,0,0.0035596003,Low
275096,1393812,0,0,0,0.00055455626,Low
275097,1393814,0,0,0,0.00021382107,Low
275098,1393815,0,0,0,0.0019271245,Low
275099,1393820,0,0,0,0.0004672256,Low
275100,1393823,0,0,0,0.0004776956,Low
275101,1393825,0,0,0,0.00046167738,Low
275102,1393826,0,0,0,0.0009280961,Low
275103,1393829,0,0,0,0.00089005585,Low
275104,1393831,0,0,0,0.0004762273,Low
275105,1393832,0,0,0,0.00022610773,Low
275106,1393833,0,0,0,0.0018193161,Low
275107,1393836,0,0,0,0.00020260488,Low
275108,1393837,0,0,0,0.0009798239,Low
275109,1393838,0,0,0,0.00015360853,Low
275110,1393839,0,0,0,0.0002838233,Low
275111,1393840,0,0,0,0.00029527507,Low
275112,1393843,0,0,0,0.00015780223,Low
275113,1393844,0,0,0,0.0029880705,Low
275114,1393846,0,0,0,0.0005650061,Low
275115,1393849,0,0,0,0.00041139897,Low
275116,1393850,0,0,0,0.0036608793,Low
275117,1393852,0,0,0,0.0027768156,Low
275118,1393854,0,0,0,0.00021246272,Low
275119,1393855,0,0,0,0.00029265517,Low
275120,1393856,0,0,0,0.0018657473,Low
275121,1393857,0,0,0,0.00018755048,Low
275122,1393859,0,0,0,0.00044903925,Low
275123,1393860,0,0,0,0.0014109617,Low
275124,1393864,0,0,0,0.00011032591,Low
275125,1393870,0,0,0,0.00022571185,Low
275126,1393873,0,0,0,0.002401884,Low
275127,1393874,0,0,0,0.0002832302,Low
275128,1393876,0,0,0,0.0011251239,Low
275129,1393878,0,0,0,0.007490724,Low
275130,1393879,0,0,0,0.0016668822,Low
275131,1393881,0,0,0,0.001608978,Low
275132,1393883,0,0,0,0.0005678505,Low
275133,1393884,0,0,0,0.006589778,Low
275134,1393888,0,0,0,0.0047327382,Low
275135,1393889,0,0,0,0.0019818246,Low
275136,1393890,0,0,0,0.002333327,Low
275137,1393891,0,0,0,0.0008595666,Low
275138,1393892,0,0,0,0.0033560088,Low
275139,1393895,0,0,0,0.003173499,Low
275140,1393896,0,0,0,0.0001386278,Low
275141,1393900,0,0,0,9.568023e-05,Low
275142,1393901,0,0,0,0.00023758001,Low
275143,1393903,0,0,0,0.0023875025,Low
275144,1393904,0,0,0,0.00011849372,Low
275145,1393905,0,0,0,0.000985895,Low
275146,1393907,0,0,0,0.0007013197,Low
275147,1393910,0,0,0,0.0008116772,Low
275148,1393912,0,0,0,0.0001816225,Low
275149,1393920,0,0,0,0.00041085813,Low
275150,1393923,0,0,0,0.00070562144,Low
275151,1393924,0,0,0,0.00046490342,Low
275152,1393928,0,0,0,0.0005159734,Low
275153,1393929,0,0,0,8.821842e-05,Low
275154,1393930,0,0,0,0.0005965406,Low
275155,1393932,0,0,0,3.9936935e-05,Low
275156,1393933,0,0,0,0.0024348719,Low
275157,1393935,0,0,0,0.00088739005,Low
275158,1393936,0,0,0,0.0013177308,Low
275159,1393937,0,0,0,0.0005599108,Low
275160,1393938,0,0,0,0.000475987,Low
275161,1393941,0,0,0,0.00047740882,Low
275162,1393942,0,0,0,0.00050545635,Low
275163,1393945,0,0,0,0.0017174123,Low
275164,1393946,0,0,0,0.0014265248,Low
275165,1393949,0,0,0,0.0011382673,Low
275166,1393951,0,0,0,0.00023488978,Low
275167,1393952,0,0,0,8.9492416e-05,Low
275168,1393953,0,0,0,0.00019375316,Low
275169,1393954,0,0,0,0.0014613813,Low
275170,1393956,0,0,0,0.00042803047,Low
275171,1393958,0,0,0,0.00052413373,Low
275172,1393959,0,0,0,0.00088660244,Low
275173,1393962,0,0,0,0.000687492,Low
275174,1393963,0,0,0,0.0004289516,Low
275175,1393964,0,0,0,0.00092689606,Low
275176,1393966,0,0,0,0.0012681143,Low
275177,1393968,0,0,0,0.00056896295,Low
275178,1393972,0,0,0,0.0005031214,Low
275179,1393976,0,0,0,0.0009581001,Low
275180,1393981,0,0,0,0.0005287152,Low
275181,1393983,0,0,0,0.00083510857,Low
275182,1393987,0,0,0,0.0010355376,Low
275183,1393988,0,0,0,0.0004986091,Low
275184,1393992,0,0,0,0.0026530367,Low
275185,1393993,0,0,0,5.5730798e-05,Low
275186,1393994,0,0,0,6.317682e-05,Low
275187,1393995,0,0,0,0.0006552625,Low
275188,1393996,0,0,0,0.0002539355,Low
275189,1394000,0,0,0,0.00030987224,Low
275190,1394002,0,0,0,0.0003756858,Low
275191,1394003,0,0,0,0.0008171729,Low
275192,1394012,0,0,0,0.0011981102,Low
275193,1394013,0,0,0,0.00020442287,Low
275194,1394014,0,0,0,5.392056e-05,Low
275195,1394015,0,0,0,6.112468e-05,Low
275196,1394020,0,0,0,0.0010554127,Low
275197,1394022,0,0,0,0.0006669889,Low
275198,1394025,0,0,0,0.0006354307,Low
275199,1394029,0,0,0,0.00031856485,Low
275200,1394030,0,0,0,0.00031141078,Low
275201,1394032,0,0,0,0.00039801386,Low
275202,1394033,0,0,0,0.00032438792,Low
275203,1394036,0,0,0,0.0004989771,Low
275204,1394037,0,0,0,0.0008396611,Low
275205,1394040,0,0,0,0.0006042796,Low
275206,1394041,0,0,0,0.00028098145,Low
275207,1394047,0,0,0,0.005101413,Low
275208,1394048,0,0,0,0.0002265579,Low
275209,1394050,0,0,0,0.0029913154,Low
275210,1394051,0,0,0,0.0012571723,Low
275211,1394053,0,0,0,0.0020325794,Low
275212,1394057,0,0,0,0.00063650566,Low
275213,1394058,0,0,0,0.00039836875,Low
275214,1394059,0,0,0,0.00079574285,Low
275215,1394060,0,0,0,0.00046322265,Low
275216,1394062,0,0,0,0.00021043855,Low
275217,1394063,0,0,0,0.00012446487,Low
275218,1394068,0,0,0,0.00063417567,Low
275219,1394069,0,0,0,0.0006740055,Low
275220,1394075,0,0,0,0.00019910795,Low
275221,1394076,0,0,0,0.0006418708,Low
275222,1394079,0,0,0,0.0018193471,Low
275223,1394082,0,0,0,0.00031283198,Low
275224,1394083,0,0,0,0.0003318106,Low
275225,1394084,0,0,0,0.00025480008,Low
275226,1394087,0,0,0,0.0018047834,Low
275227,1394092,0,0,0,0.006406965,Low
275228,1394094,0,0,0,0.00014840964,Low
275229,1394095,0,0,0,0.00013984674,Low
275230,1394096,0,0,0,0.0012958254,Low
275231,1394098,0,0,0,0.00021206158,Low
275232,1394100,0,0,0,0.0027568238,Low
275233,1394101,0,0,0,0.0014812674,Low
275234,1394105,0,0,0,0.00019647373,Low
275235,1394107,0,0,0,0.0007508995,Low
275236,1394111,0,0,0,0.0005541019,Low
275237,1394112,0,0,0,0.0006029981,Low
275238,1394113,0,0,0,0.0002944365,Low
275239,1394114,0,0,0,0.00024714074,Low
275240,1394116,0,0,0,0.003856391,Low
275241,1394122,0,0,0,0.0017583309,Low
275242,1394123,0,0,0,0.00014338245,Low
275243,1394128,0,0,0,0.00013556563,Low
275244,1394129,0,0,0,0.001304311,Low
275245,1394130,0,0,0,0.0010430983,Low
275246,1394131,0,0,0,0.00096632284,Low
275247,1394132,0,0,0,0.0002076036,Low
275248,1394135,0,0,0,0.00079493754,Low
275249,1394136,0,0,0,0.00038161592,Low
275250,1394138,0,0,0,0.0003675347,Low
275251,1394139,0,0,0,0.0018546777,Low
275252,1394140,0,0,0,0.0011979794,Low
275253,1394143,0,0,0,0.00031102507,Low
275254,1394144,0,0,0,0.0012677786,Low
275255,1394149,0,0,0,0.0026944035,Low
275256,1394150,0,0,0,0.0002817656,Low
275257,1394151,0,0,0,0.0013476433,Low
275258,1394152,0,0,0,0.0051468965,Low
275259,1394154,0,0,0,0.00019787927,Low
275260,1394157,0,0,0,0.00028964898,Low
275261,1394158,0,0,0,0.0025154469,Low
275262,1394159,0,0,0,0.00029449997,Low
275263,1394161,0,0,0,0.0016368352,Low
275264,1394163,0,0,0,0.00092190347,Low
275265,1394164,0,0,0,0.00073158875,Low
275266,1394166,0,0,0,0.00017799615,Low
275267,1394168,0,0,0,0.00017082895,Low
275268,1394171,0,0,0,0.000694462,Low
275269,1394174,0,0,0,0.0024007496,Low
275270,1394178,0,0,0,0.00079709216,Low
275271,1394180,0,0,0,0.00023900044,Low
275272,1394183,0,0,0,0.0004102597,Low
275273,1394184,0,0,0,0.00037309446,Low
275274,1394188,0,0,0,0.00022249568,Low
275275,1394190,0,0,0,0.00070823974,Low
275276,1394191,0,0,0,0.00057894725,Low
275277,1394192,0,0,0,0.009730001,Low
275278,1394193,0,0,0,0.0005779163,Low
275279,1394200,0,0,0,0.00021367006,Low
275280,1394201,0,0,0,0.0011075067,Low
275281,1394202,0,0,0,0.0010961331,Low
275282,1394206,0,0,0,0.0038482207,Low
275283,1394208,0,0,0,0.0015772539,Low
275284,1394210,0,0,0,0.0018512099,Low
275285,1394213,0,0,0,0.002313871,Low
275286,1394219,0,0,0,0.0003984563,Low
275287,1394223,0,0,0,0.0004076753,Low
275288,1394225,0,0,0,0.00087700516,Low
275289,1394226,0,0,0,0.00011342079,Low
275290,1394229,0,0,0,0.002233002,Low
275291,1394233,0,0,0,0.00035162945,Low
275292,1394234,0,0,0,0.0018886727,Low
275293,1394237,0,0,0,0.0028328798,Low
275294,1394239,0,0,0,0.0013057081,Low
275295,1394240,0,0,0,0.009140412,Low
275296,1394241,0,0,0,0.0013446278,Low
275297,1394243,0,0,0,0.0004725825,Low
275298,1394246,0,0,0,0.001755377,Low
275299,1394248,0,0,0,0.00016907557,Low
275300,1394249,0,0,0,0.00072156213,Low
275301,1394251,0,0,0,0.0006656388,Low
275302,1394252,0,0,0,0.00039035932,Low
275303,1394254,0,0,0,0.0036913778,Low
275304,1394259,0,0,0,0.00029937876,Low
275305,1394261,0,0,0,0.003428654,Low
275306,1394262,0,0,0,0.0030430458,Low
275307,1394265,0,0,0,0.0011666102,Low
275308,1394267,0,0,0,0.0010811342,Low
275309,1394268,0,0,0,0.00026840094,Low
275310,1394269,0,0,0,0.004111362,Low
275311,1394272,0,0,0,0.0008263608,Low
275312,1394275,0,0,0,0.00023440074,Low
275313,1394276,0,0,0,5.5730798e-05,Low
275314,1394278,0,0,0,0.00021135248,Low
275315,1394279,0,0,0,0.0002757141,Low
275316,1394281,0,0,0,0.0010680472,Low
275317,1394283,0,0,0,0.0012433922,Low
275318,1394284,0,0,0,0.0012792374,Low
275319,1394286,0,0,0,0.00034375195,Low
275320,1394287,0,0,0,0.00030387132,Low
275321,1394288,0,0,0,0.0032505905,Low
275322,1394289,0,0,0,0.00078661024,Low
275323,1394290,0,0,0,0.00025589735,Low
275324,1394291,0,0,0,0.7835658,High
275325,1394292,0,0,0,0.0007972821,Low
275326,1394299,0,0,0,0.0018790452,Low
275327,1394300,0,0,0,0.0020199432,Low
275328,1394303,0,0,0,0.0005130461,Low
275329,1394304,0,0,0,0.0018075301,Low
275330,1394306,0,0,0,0.0006119921,Low
275331,1394308,0,0,0,0.00049215235,Low
275332,1394312,0,0,0,0.00026636204,Low
275333,1394313,0,0,0,0.00029631538,Low
275334,1394314,0,0,0,0.0005630404,Low
275335,1394315,0,0,0,0.00051704055,Low
275336,1394316,0,0,0,0.00036864763,Low
275337,1394318,0,0,0,0.001146284,Low
275338,1394325,0,0,0,0.0005919182,Low
275339,1394330,0,0,0,0.0011054229,Low
275340,1394333,0,0,0,0.0007659435,Low
275341,1394335,0,0,0,0.00069984986,Low
275342,1394341,0,0,0,6.653818e-05,Low
275343,1394349,0,0,0,0.00091082073,Low
275344,1394350,0,0,0,0.0007144725,Low
275345,1394351,0,0,0,0.001466124,Low
275346,1394352,0,0,0,0.00035077048,Low
275347,1394353,0,0,0,0.0019992513,Low
275348,1394355,0,0,0,0.0001856586,Low
275349,1394365,0,0,0,0.0009717946,Low
275350,1394369,0,0,0,0.00024533464,Low
275351,1394372,0,0,0,0.00027574538,Low
275352,1394374,0,0,0,3.885304e-05,Low
275353,1394375,0,0,0,0.0015968857,Low
275354,1394377,0,0,0,0.000935996,Low
275355,1394378,0,0,0,0.0030499033,Low
275356,1394380,0,0,0,0.0005510595,Low
275357,1394382,0,0,0,0.00083686743,Low
275358,1394383,0,0,0,0.001067409,Low
275359,1394384,0,0,0,0.001568215,Low
275360,1394385,0,0,0,0.0003765526,Low
275361,1394386,0,0,0,0.00072121527,Low
275362,1394388,0,0,0,0.00088383124,Low
275363,1394389,0,0,0,0.00014813861,Low
275364,1394391,0,0,0,0.00028701714,Low
275365,1394396,0,0,0,0.0001375094,Low
275366,1394397,0,0,0,0.00059941073,Low
275367,1394399,0,0,0,0.0053158524,Low
275368,1394400,0,0,0,0.0015973633,Low
275369,1394402,0,0,0,0.0013523039,Low
275370,1394407,0,0,0,0.00020315773,Low
275371,1394408,0,0,0,0.00012913007,Low
275372,1394413,0,0,0,0.00026324988,Low
275373,1394416,0,0,0,0.0011628213,Low
275374,1394417,0,0,0,0.0024248739,Low
275375,1394422,0,0,0,0.0003277008,Low
275376,1394425,0,0,0,0.0013969297,Low
275377,1394426,0,0,0,0.0009749491,Low
275378,1394428,0,0,0,0.0012576526,Low
275379,1394431,0,0,0,0.0018393296,Low
275380,1394432,0,0,0,0.0004113327,Low
275381,1394437,0,0,0,0.0026880787,Low
275382,1394438,0,0,0,0.0038079186,Low
275383,1394439,0,0,0,0.0017466837,Low
275384,1394441,0,0,0,0.00050947716,Low
275385,1394443,0,0,0,0.0021049008,Low
275386,1394444,0,0,0,0.0015863752,Low
275387,1394446,0,0,0,0.00043629715,Low
275388,1394447,0,0,0,0.00016593844,Low
275389,1394450,0,0,0,0.0024017459,Low
275390,1394451,0,0,0,0.0037440418,Low
275391,1394453,0,0,0,0.00032537658,Low
275392,1394455,0,0,0,0.0025026975,Low
275393,1394457,0,0,0,0.00015105447,Low
275394,1394458,0,0,0,0.0022216886,Low
275395,1394459,0,0,0,0.0009629582,Low
275396,1394460,0,0,0,0.0011756289,Low
275397,1394464,0,0,0,0.00022545288,Low
275398,1394465,0,0,0,0.0014202285,Low
275399,1394468,0,0,0,0.00072048535,Low
275400,1394470,0,0,0,0.0012825698,Low
275401,1394471,0,0,0,0.003001027,Low
275402,1394474,0,0,0,0.0016651271,Low
275403,1394480,0,0,0,0.002270646,Low
275404,1394481,0,0,0,0.0013931227,Low
275405,1394482,0,0,0,0.00016915589,Low
275406,1394487,0,0,0,0.00039685317,Low
275407,1394491,0,0,0,0.0009360946,Low
275408,1394492,0,0,0,0.00071137305,Low
275409,1394493,0,0,0,0.00016106377,Low
275410,1394494,0,0,0,0.00028799323,Low
275411,1394495,0,0,0,0.00060837885,Low
275412,1394497,0,0,0,0.0010529321,Low
275413,1394498,0,0,0,0.0031264727,Low
275414,1394500,0,0,0,0.002515996,Low
275415,1394506,0,0,0,0.0022700517,Low
275416,1394508,0,0,0,0.00016234723,Low
275417,1394513,0,0,0,0.00045861158,Low
275418,1394516,0,0,0,0.0003936283,Low
275419,1394518,0,0,0,0.00012649267,Low
275420,1394522,0,0,0,0.0003194639,Low
275421,1394523,0,0,0,6.3252235e-05,Low
275422,1394525,0,0,0,7.569081e-05,Low
275423,1394531,0,0,0,0.0007212369,Low
275424,1394533,0,0,0,0.0007614129,Low
275425,1394536,0,0,0,0.0002760176,Low
275426,1394539,0,0,0,0.00032763585,Low
275427,1394540,0,0,0,0.0010284509,Low
275428,1394544,0,0,0,0.20002247,Low
275429,1394548,0,0,0,0.00085398584,Low
275430,1394551,0,0,0,0.0011129413,Low
275431,1394552,0,0,0,0.00095671316,Low
275432,1394553,0,0,0,0.0008393663,Low
275433,1394554,0,0,0,0.0009058115,Low
275434,1394557,0,0,0,0.00041339037,Low
275435,1394559,0,0,0,0.00092451106,Low
275436,1394561,0,0,0,0.00026699083,Low
275437,1394564,0,0,0,0.000301432,Low
275438,1394567,0,0,0,0.00015152953,Low
275439,1394568,0,0,0,0.00039155045,Low
275440,1394570,0,0,0,0.0012146154,Low
275441,1394571,0,0,0,0.0001249068,Low
275442,1394572,0,0,0,0.0012706443,Low
275443,1394573,0,0,0,0.002003813,Low
275444,1394578,0,0,0,0.000881193,Low
275445,1394582,0,0,0,0.0014311015,Low
275446,1394584,0,0,0,0.00060182216,Low
275447,1394585,0,0,0,0.00034763734,Low
275448,1394586,0,0,0,0.0018458097,Low
275449,1394589,0,0,0,7.324674e-05,Low
275450,1394590,0,0,0,0.00017669947,Low
275451,1394591,0,0,0,0.00104792,Low
275452,1394593,0,0,0,0.0020471779,Low
275453,1394594,0,0,0,0.0007985899,Low
275454,1394595,0,0,0,7.5077114e-05,Low
275455,1394596,0,0,0,0.00017096518,Low
275456,1394599,0,0,0,0.0006657026,Low
275457,1394604,0,0,0,0.0016140928,Low
275458,1394607,0,0,0,0.00018515793,Low
275459,1394608,0,0,0,0.001964022,Low
275460,1394611,0,0,0,0.00042455058,Low
275461,1394614,0,0,0,0.00076040503,Low
275462,1394616,0,0,0,0.00034523837,Low
275463,1394618,0,0,0,0.0002803395,Low
275464,1394620,0,0,0,0.00036572613,Low
275465,1394629,0,0,0,0.00045558639,Low
275466,1394630,0,0,0,0.00021997058,Low
275467,1394631,0,0,0,0.00017049472,Low
275468,1394635,0,0,0,0.00035097823,Low
275469,1394637,0,0,0,0.0003179844,Low
275470,1394638,0,0,0,0.0035843858,Low
275471,1394639,0,0,0,0.0027249553,Low
275472,1394641,0,0,0,0.00020247318,Low
275473,1394646,0,0,0,0.0016396624,Low
275474,1394649,0,0,0,0.00037957195,Low
275475,1394650,0,0,0,0.0013370953,Low
275476,1394654,0,0,0,0.00044787524,Low
275477,1394655,0,0,0,9.4589894e-05,Low
275478,1394658,0,0,0,0.00117162,Low
275479,1394659,0,0,0,0.002833967,Low
275480,1394660,0,0,0,0.0017765479,Low
275481,1394665,0,0,0,0.0017437406,Low
275482,1394676,0,0,0,0.0002048211,Low
275483,1394679,0,0,0,0.00017652416,Low
275484,1394683,0,0,0,0.0014064059,Low
275485,1394684,0,0,0,0.0013214389,Low
275486,1394685,0,0,0,0.0019155581,Low
275487,1394688,0,0,0,0.0016001955,Low
275488,1394690,0,0,0,0.0024179113,Low
275489,1394692,0,0,0,0.002113356,Low
275490,1394695,0,0,0,0.0002997878,Low
275491,1394696,0,0,0,0.00051245594,Low
275492,1394697,0,0,0,0.0015066686,Low
275493,1394698,0,0,0,0.00023977806,Low
275494,1394699,0,0,0,0.0015722167,Low
275495,1394701,0,0,0,0.00041577965,Low
275496,1394711,0,0,0,0.0011309125,Low
275497,1394720,0,0,0,0.003449887,Low
275498,1394721,0,0,0,0.0013321254,Low
275499,1394723,0,0,0,0.00023566304,Low
275500,1394725,0,0,0,0.0044506714,Low
275501,1394729,0,0,0,0.0016134139,Low
275502,1394730,0,0,0,0.00029750826,Low
275503,1394732,0,0,0,0.00039504893,Low
275504,1394740,0,0,0,0.0005700464,Low
275505,1394741,0,0,0,0.00047809468,Low
275506,1394744,0,0,0,0.0008287185,Low
275507,1394747,0,0,0,0.0011183721,Low
275508,1394748,0,0,0,0.10863681,Low
275509,1394749,0,0,0,0.0014115988,Low
275510,1394750,0,0,0,0.00018504463,Low
275511,1394751,0,0,0,0.00063702423,Low
275512,1394753,0,0,0,0.00024710607,Low
275513,1394755,0,0,0,0.0028852457,Low
275514,1394756,0,0,0,0.0006439249,Low
275515,1394759,0,0,0,0.00065530464,Low
275516,1394761,0,0,0,0.00026451412,Low
275517,1394762,0,0,0,0.00031481922,Low
275518,1394763,0,0,0,0.00020044016,Low
275519,1394773,0,0,0,0.0004032222,Low
275520,1394774,0,0,0,0.0003342719,Low
275521,1394776,0,0,0,0.00063480996,Low
275522,1394777,0,0,0,0.0015995237,Low
275523,1394782,0,0,0,0.00025996228,Low
275524,1394785,0,0,0,0.00034538045,Low
275525,1394786,0,0,0,0.001643203,Low
275526,1394788,0,0,0,6.358322e-05,Low
275527,1394789,0,0,0,0.0004278753,Low
275528,1394790,0,0,0,0.00013678816,Low
275529,1394791,0,0,0,0.0021940982,Low
275530,1394792,0,0,0,8.1893784e-05,Low
275531,1394793,0,0,0,0.000125116,Low
275532,1394799,0,0,0,0.0022716895,Low
