pk_cid,cluster,cluster_name
1467448,1,Jóvenes Exploradores
1467449,1,Jóvenes Exploradores
1467450,1,Jóvenes Exploradores
1467452,1,Jóvenes Exploradores
1467453,1,Jóvenes Exploradores
1467454,3,Activos Multi-producto
1467455,4,Universitarios Estándar
1467456,1,Jóvenes Exploradores
1467457,6,Alto Potencial Virgen
1467458,1,Jóvenes Exploradores
1467459,1,Jóvenes Exploradores
1467460,4,Universitarios Estándar
1467461,1,Jóvenes Exploradores
1467462,3,Activos Multi-producto
1467463,6,Alto Potencial Virgen
1467464,1,Jóvenes Exploradores
1467466,1,Jóvenes Exploradores
1467467,1,Jóvenes Exploradores
1467469,4,Universitarios Estándar
1467470,1,Jóvenes Exploradores
1467471,1,Jóvenes Exploradores
1467472,6,Alto Potencial Virgen
1467473,3,Activos Multi-producto
1467474,4,Universitarios Estándar
1467475,3,Activos Multi-producto
1467477,1,Jóvenes Exploradores
1467479,1,Jóvenes Exploradores
1467480,1,Jóvenes Exploradores
1467481,4,Universitarios Estándar
1467482,6,Alto Potencial Virgen
1467483,4,Universitarios Estándar
1467484,1,Jóvenes Exploradores
1467486,5,Particulares Activos
1467488,6,Alto Potencial Virgen
1467489,5,Particulares Activos
1467490,4,Universitarios Estándar
1467491,6,Alto Potencial Virgen
1467492,3,Activos Multi-producto
1467493,5,Particulares Activos
1467494,5,Particulares Activos
1467495,6,Alto Potencial Virgen
1467496,3,Activos Multi-producto
1467498,1,Jóvenes Exploradores
1467500,1,Jóvenes Exploradores
1467501,1,Jóvenes Exploradores
1467502,1,Jóvenes Exploradores
1467503,4,Universitarios Estándar
1467504,1,Jóvenes Exploradores
1467505,6,Alto Potencial Virgen
1467506,4,Universitarios Estándar
1467507,1,Jóvenes Exploradores
1467509,6,Alto Potencial Virgen
1467510,4,Universitarios Estándar
1467511,1,Jóvenes Exploradores
1467512,1,Jóvenes Exploradores
1467513,1,Jóvenes Exploradores
1467515,6,Alto Potencial Virgen
1467516,1,Jóvenes Exploradores
1467517,1,Jóvenes Exploradores
1467518,1,Jóvenes Exploradores
1467519,3,Activos Multi-producto
1467520,1,Jóvenes Exploradores
1467521,5,Particulares Activos
1467523,1,Jóvenes Exploradores
1467524,1,Jóvenes Exploradores
1467525,3,Activos Multi-producto
1467526,1,Jóvenes Exploradores
1467527,1,Jóvenes Exploradores
1467528,4,Universitarios Estándar
1467530,1,Jóvenes Exploradores
1467531,1,Jóvenes Exploradores
1467532,1,Jóvenes Exploradores
1467534,1,Jóvenes Exploradores
1467535,1,Jóvenes Exploradores
1467536,1,Jóvenes Exploradores
1467537,1,Jóvenes Exploradores
1467538,1,Jóvenes Exploradores
1467539,4,Universitarios Estándar
1467540,6,Alto Potencial Virgen
1467541,1,Jóvenes Exploradores
1467542,2,Profesionales Dormidos
1467544,5,Particulares Activos
1467545,6,Alto Potencial Virgen
1467546,1,Jóvenes Exploradores
1467547,1,Jóvenes Exploradores
1467549,6,Alto Potencial Virgen
1467550,4,Universitarios Estándar
1467551,6,Alto Potencial Virgen
1467552,1,Jóvenes Exploradores
1467553,4,Universitarios Estándar
1467554,1,Jóvenes Exploradores
1467556,6,Alto Potencial Virgen
1467558,1,Jóvenes Exploradores
1467559,4,Universitarios Estándar
1467560,1,Jóvenes Exploradores
1467562,1,Jóvenes Exploradores
1467563,1,Jóvenes Exploradores
1467564,1,Jóvenes Exploradores
1467565,5,Particulares Activos
1467566,1,Jóvenes Exploradores
1467567,1,Jóvenes Exploradores
1467568,2,Profesionales Dormidos
1467569,5,Particulares Activos
1467570,6,Alto Potencial Virgen
1467571,1,Jóvenes Exploradores
1467572,6,Alto Potencial Virgen
1467573,1,Jóvenes Exploradores
1467574,1,Jóvenes Exploradores
1467575,1,Jóvenes Exploradores
1467576,2,Profesionales Dormidos
1467577,6,Alto Potencial Virgen
1467578,4,Universitarios Estándar
1467579,1,Jóvenes Exploradores
1467580,6,Alto Potencial Virgen
1467581,1,Jóvenes Exploradores
1467582,1,Jóvenes Exploradores
1467583,6,Alto Potencial Virgen
1467584,1,Jóvenes Exploradores
1467585,1,Jóvenes Exploradores
1467586,3,Activos Multi-producto
1467587,3,Activos Multi-producto
1467588,1,Jóvenes Exploradores
1467589,6,Alto Potencial Virgen
1467591,4,Universitarios Estándar
1467592,1,Jóvenes Exploradores
1467593,6,Alto Potencial Virgen
1467594,1,Jóvenes Exploradores
1467595,1,Jóvenes Exploradores
1467597,1,Jóvenes Exploradores
1467599,6,Alto Potencial Virgen
1467600,1,Jóvenes Exploradores
1467601,6,Alto Potencial Virgen
1467602,5,Particulares Activos
1467603,6,Alto Potencial Virgen
1467604,4,Universitarios Estándar
1467605,1,Jóvenes Exploradores
1467606,5,Particulares Activos
1467608,6,Alto Potencial Virgen
1467609,1,Jóvenes Exploradores
1467610,4,Universitarios Estándar
1467611,1,Jóvenes Exploradores
1467612,6,Alto Potencial Virgen
1467613,3,Activos Multi-producto
1467614,1,Jóvenes Exploradores
1467615,3,Activos Multi-producto
1467616,6,Alto Potencial Virgen
1467617,1,Jóvenes Exploradores
1467618,4,Universitarios Estándar
1467619,3,Activos Multi-producto
1467620,6,Alto Potencial Virgen
1467621,4,Universitarios Estándar
1467622,1,Jóvenes Exploradores
1467623,1,Jóvenes Exploradores
1467624,4,Universitarios Estándar
1467625,3,Activos Multi-producto
1467626,4,Universitarios Estándar
1467627,5,Particulares Activos
1467628,1,Jóvenes Exploradores
1467629,1,Jóvenes Exploradores
1467630,4,Universitarios Estándar
1467631,1,Jóvenes Exploradores
1467632,4,Universitarios Estándar
1467634,1,Jóvenes Exploradores
1467635,5,Particulares Activos
1467638,5,Particulares Activos
1467642,6,Alto Potencial Virgen
1467643,1,Jóvenes Exploradores
1467644,1,Jóvenes Exploradores
1467645,6,Alto Potencial Virgen
1467646,6,Alto Potencial Virgen
1467647,1,Jóvenes Exploradores
1467648,1,Jóvenes Exploradores
1467649,6,Alto Potencial Virgen
1467650,4,Universitarios Estándar
1467651,1,Jóvenes Exploradores
1467652,1,Jóvenes Exploradores
1467653,1,Jóvenes Exploradores
1467654,1,Jóvenes Exploradores
1467655,3,Activos Multi-producto
1467657,4,Universitarios Estándar
1467658,1,Jóvenes Exploradores
1467659,1,Jóvenes Exploradores
1467660,4,Universitarios Estándar
1467661,4,Universitarios Estándar
1467662,6,Alto Potencial Virgen
1467663,1,Jóvenes Exploradores
1467664,1,Jóvenes Exploradores
1467665,3,Activos Multi-producto
1467667,3,Activos Multi-producto
1467669,1,Jóvenes Exploradores
1467670,6,Alto Potencial Virgen
1467671,1,Jóvenes Exploradores
1467672,2,Profesionales Dormidos
1467673,1,Jóvenes Exploradores
1467674,6,Alto Potencial Virgen
1467675,1,Jóvenes Exploradores
1467676,1,Jóvenes Exploradores
1467677,1,Jóvenes Exploradores
1467678,1,Jóvenes Exploradores
1467679,4,Universitarios Estándar
1467680,6,Alto Potencial Virgen
1467682,5,Particulares Activos
1467683,5,Particulares Activos
1467684,5,Particulares Activos
1467685,1,Jóvenes Exploradores
1467686,5,Particulares Activos
1467687,1,Jóvenes Exploradores
1467688,1,Jóvenes Exploradores
1467689,6,Alto Potencial Virgen
1467690,1,Jóvenes Exploradores
1467691,6,Alto Potencial Virgen
1467692,1,Jóvenes Exploradores
1467694,5,Particulares Activos
1467695,1,Jóvenes Exploradores
1467696,3,Activos Multi-producto
1467697,1,Jóvenes Exploradores
1467698,6,Alto Potencial Virgen
1467699,6,Alto Potencial Virgen
1467700,1,Jóvenes Exploradores
1467701,1,Jóvenes Exploradores
1467702,1,Jóvenes Exploradores
1467703,5,Particulares Activos
1467704,3,Activos Multi-producto
1467705,6,Alto Potencial Virgen
1467706,1,Jóvenes Exploradores
1467707,1,Jóvenes Exploradores
1467708,1,Jóvenes Exploradores
1467709,4,Universitarios Estándar
1467710,3,Activos Multi-producto
1467711,6,Alto Potencial Virgen
1467712,6,Alto Potencial Virgen
1467713,1,Jóvenes Exploradores
1467714,1,Jóvenes Exploradores
1467715,1,Jóvenes Exploradores
1467716,1,Jóvenes Exploradores
1467717,6,Alto Potencial Virgen
1467718,3,Activos Multi-producto
1467719,6,Alto Potencial Virgen
1467720,5,Particulares Activos
1467721,5,Particulares Activos
1467722,4,Universitarios Estándar
1467723,6,Alto Potencial Virgen
1467724,1,Jóvenes Exploradores
1467725,3,Activos Multi-producto
1467726,6,Alto Potencial Virgen
1467727,6,Alto Potencial Virgen
1467728,6,Alto Potencial Virgen
1467729,1,Jóvenes Exploradores
1467730,6,Alto Potencial Virgen
1467731,6,Alto Potencial Virgen
1467733,6,Alto Potencial Virgen
1467734,6,Alto Potencial Virgen
1467736,6,Alto Potencial Virgen
1467737,6,Alto Potencial Virgen
1467738,1,Jóvenes Exploradores
1467740,5,Particulares Activos
1467742,2,Profesionales Dormidos
1467743,3,Activos Multi-producto
1467745,6,Alto Potencial Virgen
1467746,1,Jóvenes Exploradores
1467748,3,Activos Multi-producto
1467749,3,Activos Multi-producto
1467750,6,Alto Potencial Virgen
1467751,1,Jóvenes Exploradores
1467752,3,Activos Multi-producto
1467753,1,Jóvenes Exploradores
1467755,5,Particulares Activos
1467758,6,Alto Potencial Virgen
1467759,1,Jóvenes Exploradores
1467760,6,Alto Potencial Virgen
1467761,4,Universitarios Estándar
1467762,6,Alto Potencial Virgen
1467763,1,Jóvenes Exploradores
1467764,1,Jóvenes Exploradores
1467765,6,Alto Potencial Virgen
1467766,3,Activos Multi-producto
1467767,6,Alto Potencial Virgen
1467768,6,Alto Potencial Virgen
1467769,6,Alto Potencial Virgen
1467771,6,Alto Potencial Virgen
1467772,1,Jóvenes Exploradores
1467775,6,Alto Potencial Virgen
1467777,6,Alto Potencial Virgen
1467778,6,Alto Potencial Virgen
1467779,1,Jóvenes Exploradores
1467780,5,Particulares Activos
1467781,5,Particulares Activos
1467783,1,Jóvenes Exploradores
1467784,6,Alto Potencial Virgen
1467785,6,Alto Potencial Virgen
1467786,5,Particulares Activos
1467789,6,Alto Potencial Virgen
1467791,1,Jóvenes Exploradores
1467792,6,Alto Potencial Virgen
1467793,1,Jóvenes Exploradores
1467794,6,Alto Potencial Virgen
1467795,5,Particulares Activos
1467796,5,Particulares Activos
1467797,6,Alto Potencial Virgen
1467798,6,Alto Potencial Virgen
1467799,2,Profesionales Dormidos
1467800,6,Alto Potencial Virgen
1467801,6,Alto Potencial Virgen
1467803,5,Particulares Activos
1467804,2,Profesionales Dormidos
1467805,3,Activos Multi-producto
1467806,1,Jóvenes Exploradores
1467807,3,Activos Multi-producto
1467808,1,Jóvenes Exploradores
1467809,1,Jóvenes Exploradores
1467810,5,Particulares Activos
1467812,3,Activos Multi-producto
1467813,3,Activos Multi-producto
1467814,6,Alto Potencial Virgen
1467815,6,Alto Potencial Virgen
1467816,1,Jóvenes Exploradores
1467817,3,Activos Multi-producto
1467818,1,Jóvenes Exploradores
1467819,5,Particulares Activos
1467821,1,Jóvenes Exploradores
1467822,6,Alto Potencial Virgen
1467823,6,Alto Potencial Virgen
1467824,1,Jóvenes Exploradores
1467825,6,Alto Potencial Virgen
1467826,6,Alto Potencial Virgen
1467827,1,Jóvenes Exploradores
1467828,6,Alto Potencial Virgen
1467829,3,Activos Multi-producto
1467830,1,Jóvenes Exploradores
1467831,3,Activos Multi-producto
1467832,3,Activos Multi-producto
1467833,2,Profesionales Dormidos
1467834,1,Jóvenes Exploradores
1467836,5,Particulares Activos
1467837,6,Alto Potencial Virgen
1467838,6,Alto Potencial Virgen
1467839,4,Universitarios Estándar
1467840,3,Activos Multi-producto
1467841,1,Jóvenes Exploradores
1467842,4,Universitarios Estándar
1467844,3,Activos Multi-producto
1467846,1,Jóvenes Exploradores
1467847,4,Universitarios Estándar
1467848,3,Activos Multi-producto
1467849,4,Universitarios Estándar
1467850,1,Jóvenes Exploradores
1467851,3,Activos Multi-producto
1467852,3,Activos Multi-producto
1467853,6,Alto Potencial Virgen
1467854,1,Jóvenes Exploradores
1467855,4,Universitarios Estándar
1467856,2,Profesionales Dormidos
1467857,5,Particulares Activos
1467858,5,Particulares Activos
1467861,3,Activos Multi-producto
1467862,5,Particulares Activos
1467863,5,Particulares Activos
1467864,1,Jóvenes Exploradores
1467865,1,Jóvenes Exploradores
1467866,6,Alto Potencial Virgen
1467867,4,Universitarios Estándar
1467869,1,Jóvenes Exploradores
1467870,3,Activos Multi-producto
1467871,5,Particulares Activos
1467872,1,Jóvenes Exploradores
1467873,1,Jóvenes Exploradores
1467874,1,Jóvenes Exploradores
1467875,1,Jóvenes Exploradores
1467876,4,Universitarios Estándar
1467877,6,Alto Potencial Virgen
1467878,1,Jóvenes Exploradores
1467879,1,Jóvenes Exploradores
1467880,1,Jóvenes Exploradores
1467881,3,Activos Multi-producto
1467882,4,Universitarios Estándar
1467883,6,Alto Potencial Virgen
1467884,2,Profesionales Dormidos
1467885,5,Particulares Activos
1467886,1,Jóvenes Exploradores
1467887,3,Activos Multi-producto
1467888,4,Universitarios Estándar
1467889,1,Jóvenes Exploradores
1467890,4,Universitarios Estándar
1467891,3,Activos Multi-producto
1467892,5,Particulares Activos
1467893,1,Jóvenes Exploradores
1467894,3,Activos Multi-producto
1467895,1,Jóvenes Exploradores
1467896,5,Particulares Activos
1467898,3,Activos Multi-producto
1467899,5,Particulares Activos
1467900,2,Profesionales Dormidos
1467901,5,Particulares Activos
1467902,3,Activos Multi-producto
1467903,1,Jóvenes Exploradores
1467904,6,Alto Potencial Virgen
1467905,3,Activos Multi-producto
1467906,1,Jóvenes Exploradores
1467907,1,Jóvenes Exploradores
1467909,1,Jóvenes Exploradores
1467910,3,Activos Multi-producto
1467911,6,Alto Potencial Virgen
1467912,1,Jóvenes Exploradores
1467913,1,Jóvenes Exploradores
1467914,5,Particulares Activos
1467915,4,Universitarios Estándar
1467916,3,Activos Multi-producto
1467917,1,Jóvenes Exploradores
1467918,3,Activos Multi-producto
1467919,6,Alto Potencial Virgen
1467920,2,Profesionales Dormidos
1467922,4,Universitarios Estándar
1467923,1,Jóvenes Exploradores
1467924,1,Jóvenes Exploradores
1467925,6,Alto Potencial Virgen
1467926,3,Activos Multi-producto
1467927,3,Activos Multi-producto
1467928,1,Jóvenes Exploradores
1467929,1,Jóvenes Exploradores
1467930,4,Universitarios Estándar
1467931,3,Activos Multi-producto
1467932,1,Jóvenes Exploradores
1467933,4,Universitarios Estándar
1467934,3,Activos Multi-producto
1467935,5,Particulares Activos
1467936,1,Jóvenes Exploradores
1467937,1,Jóvenes Exploradores
1467938,3,Activos Multi-producto
1467939,3,Activos Multi-producto
1467940,4,Universitarios Estándar
1467941,1,Jóvenes Exploradores
1467942,1,Jóvenes Exploradores
1467943,3,Activos Multi-producto
1467944,6,Alto Potencial Virgen
1467945,1,Jóvenes Exploradores
1467946,4,Universitarios Estándar
1467947,4,Universitarios Estándar
1467948,6,Alto Potencial Virgen
1467950,3,Activos Multi-producto
1467951,6,Alto Potencial Virgen
1467952,1,Jóvenes Exploradores
1467953,6,Alto Potencial Virgen
1467954,4,Universitarios Estándar
1467955,3,Activos Multi-producto
1467956,1,Jóvenes Exploradores
1467957,1,Jóvenes Exploradores
1467958,2,Profesionales Dormidos
1467960,1,Jóvenes Exploradores
1467961,3,Activos Multi-producto
1467962,4,Universitarios Estándar
1467963,1,Jóvenes Exploradores
1467964,4,Universitarios Estándar
1467966,1,Jóvenes Exploradores
1467967,3,Activos Multi-producto
1467968,6,Alto Potencial Virgen
1467969,1,Jóvenes Exploradores
1467970,3,Activos Multi-producto
1467971,3,Activos Multi-producto
1467972,1,Jóvenes Exploradores
1467973,6,Alto Potencial Virgen
1467974,1,Jóvenes Exploradores
1467975,1,Jóvenes Exploradores
1467977,3,Activos Multi-producto
1467978,4,Universitarios Estándar
1467979,3,Activos Multi-producto
1467980,1,Jóvenes Exploradores
1467981,3,Activos Multi-producto
1467982,6,Alto Potencial Virgen
1467984,3,Activos Multi-producto
1467985,3,Activos Multi-producto
1467986,1,Jóvenes Exploradores
1467987,4,Universitarios Estándar
1467988,3,Activos Multi-producto
1467990,1,Jóvenes Exploradores
1467991,2,Profesionales Dormidos
1467992,6,Alto Potencial Virgen
1467993,1,Jóvenes Exploradores
1467994,1,Jóvenes Exploradores
1467995,1,Jóvenes Exploradores
1467996,4,Universitarios Estándar
1467997,3,Activos Multi-producto
1467998,1,Jóvenes Exploradores
1467999,1,Jóvenes Exploradores
1468000,4,Universitarios Estándar
1468001,3,Activos Multi-producto
1468002,3,Activos Multi-producto
1468003,1,Jóvenes Exploradores
1468004,4,Universitarios Estándar
1468006,3,Activos Multi-producto
1468007,1,Jóvenes Exploradores
1468008,1,Jóvenes Exploradores
1468009,1,Jóvenes Exploradores
1468010,1,Jóvenes Exploradores
1468011,4,Universitarios Estándar
1468012,6,Alto Potencial Virgen
1468013,4,Universitarios Estándar
1468014,6,Alto Potencial Virgen
1468015,1,Jóvenes Exploradores
1468016,6,Alto Potencial Virgen
1468017,4,Universitarios Estándar
1468018,1,Jóvenes Exploradores
1468019,1,Jóvenes Exploradores
1468021,6,Alto Potencial Virgen
1468022,4,Universitarios Estándar
1468023,3,Activos Multi-producto
1468024,1,Jóvenes Exploradores
1468025,3,Activos Multi-producto
1468026,5,Particulares Activos
1468027,4,Universitarios Estándar
1468028,1,Jóvenes Exploradores
1468029,4,Universitarios Estándar
1468030,1,Jóvenes Exploradores
1468031,3,Activos Multi-producto
1468032,2,Profesionales Dormidos
1468033,4,Universitarios Estándar
1468034,4,Universitarios Estándar
1468035,4,Universitarios Estándar
1468036,6,Alto Potencial Virgen
1468037,5,Particulares Activos
1468038,6,Alto Potencial Virgen
1468039,1,Jóvenes Exploradores
1468040,3,Activos Multi-producto
1468041,6,Alto Potencial Virgen
1468042,6,Alto Potencial Virgen
1468043,3,Activos Multi-producto
1468044,4,Universitarios Estándar
1468045,6,Alto Potencial Virgen
1468046,1,Jóvenes Exploradores
1468047,4,Universitarios Estándar
1468048,3,Activos Multi-producto
1468049,4,Universitarios Estándar
1468051,4,Universitarios Estándar
1468052,3,Activos Multi-producto
1468053,3,Activos Multi-producto
1468054,3,Activos Multi-producto
1468055,6,Alto Potencial Virgen
1468056,4,Universitarios Estándar
1468057,1,Jóvenes Exploradores
1468058,4,Universitarios Estándar
1468060,1,Jóvenes Exploradores
1468061,1,Jóvenes Exploradores
1468062,4,Universitarios Estándar
1468063,4,Universitarios Estándar
1468064,6,Alto Potencial Virgen
1468065,6,Alto Potencial Virgen
1468066,4,Universitarios Estándar
1468067,1,Jóvenes Exploradores
1468068,1,Jóvenes Exploradores
1468069,1,Jóvenes Exploradores
1468070,6,Alto Potencial Virgen
